origin_abbrev,origin_id,target_abbrev,target_id,projection_volume
SO,390,BMAa,327,9.72207103881836e-06
SO,390,MMp,606826655,9.69672406616211e-06
MM,491,FN,989,9.687364450073241e-06
PVp,126,DMX,839,9.66978861322403e-06
AVPV,272,tsp,877,9.66880536174774e-06
PSTN,364,VISrl6a,312782620,9.64842120361328e-06
PVH,38,SSp-ll5,1128,9.61579600830078e-06
PVHd,63,SSp-un6a,182305709,9.60315272827148e-06
PVH,38,ORBl6b,488,9.600266381835941e-06
PVp,126,PHY,154,9.597042943573e-06
PVp,126,PRP,169,9.597042943573e-06
AHN,88,VISal6b,649,9.58825205078125e-06
SO,390,MEPO,452,9.5831271484375e-06
MPN,515,SPVC,429,9.566611929321291e-06
SUM,525,VISli6b,312782598,9.556198681640621e-06
SBPV,347,PARN,852,9.55297288818359e-06
PVHd,63,SSp-tr5,1111,9.530785015869141e-06
PSTN,364,AUDpo2/3,643,9.53026672363281e-06
ADP,72,SPVO,445,9.52323762817383e-06
SBPV,347,chpl,108,9.51456034545898e-06
SO,390,LAT,138,9.50184356842041e-06
STN,470,MEV,460,9.50184110107422e-06
PVH,38,ACAd5,1015,9.48507331542969e-06
SBPV,347,PSV,7,9.47497663574219e-06
TU,614,ACAd6b,927,9.46622208023071e-06
SO,390,MOs6a,1021,9.462830413818359e-06
AVPV,272,ECU,903,9.46149326171875e-06
MPN,515,GR,1039,9.45301205606758e-06
SO,390,PCG,898,9.448508142089841e-06
MPO,523,ECU,903,9.44476256103516e-06
SBPV,347,VISrl5,312782616,9.4434962890625e-06
ADP,72,fp,971,9.406947265625e-06
STN,470,VISrl4,312782612,9.39952907714844e-06
AVPV,272,AMv,1104,9.379732287597659e-06
PSTN,364,VISrl5,312782616,9.378382873535159e-06
PVp,126,em,1092,9.33566264343262e-06
TMv,1,von,949,9.33440571746826e-06
ADP,72,NTS,651,9.31791614379883e-06
SO,390,ECT6b,1045,9.27947823600769e-06
PVp,126,Su3,614454277,9.276290256500239e-06
PVHd,63,VISC6b,849,9.268798010253901e-06
AVPV,272,VISa,312782546,9.26799993591308e-06
AVPV,272,VISa1,312782550,9.26799993591308e-06
SBPV,347,VCO,101,9.26329795796871e-06
PVHd,63,AUDv6a,520,9.21374119873047e-06
SO,390,VTA,749,9.21321886901855e-06
STN,470,ORBvl6b,680,9.20043188476562e-06
SO,390,SSs6a,862,9.19376556396484e-06
SBPV,347,FS,998,9.18808670501709e-06
SO,390,SOCm,105,9.17368256225586e-06
PVH,38,AUDv2/3,755,9.0570644165039e-06
MPN,515,SSs5,1090,9.05623258963823e-06
TU,614,AUDpo6a,249,9.049642041015621e-06
MPN,515,VISal1,1074,9.02861038208008e-06
AHN,88,AUDd6b,243,8.94420022583008e-06
PVHd,63,VISpor6a,312782648,8.9017887352705e-06
PVp,126,ORBvl6a,608,8.88055854492187e-06
SBPV,347,RL,197,8.876817150878909e-06
LM,210,y,781,8.862466467285159e-06
AVPV,272,GRN,1048,8.83265853271484e-06
SO,390,LSr,258,8.7761296875e-06
ADP,72,GU2/3,180,8.769255622604491e-06
PVHd,63,VISpm6a,257,8.76232989501953e-06
ADP,72,ORBm5,620,8.74395968017578e-06
PVHd,63,MA3,549009211,8.68738088989258e-06
SO,390,VPL,718,8.68112340087891e-06
PVH,38,VISC6b,849,8.6568453125e-06
SBPV,347,AOBmi,204,8.63022145080566e-06
PVHd,63,AIp6b,355,8.611970065784449e-06
AVPV,272,PRNc,1093,8.582635800933839e-06
MPN,515,VISC2/3,1106,8.58146654052734e-06
MM,491,FRP6b,526322264,8.578661055755611e-06
SCH,286,FRP1,68,8.56377551879883e-06
SCH,286,FRP,184,8.56377551879883e-06
ADP,72,VPMpc,741,8.54817620148659e-06
ADP,72,VP,709,8.54817620148659e-06
STN,470,RSPd6a,274,8.53623664550781e-06
SCH,286,IPRL,607344862,8.5289831243515e-06
PVH,38,dtd,1060,8.52824124755859e-06
SBPV,347,CLA,583,8.52796879272461e-06
LPO,226,LAV,209,8.50363107681274e-06
TU,614,NR,177,8.495478179931641e-06
ADP,72,PSV,7,8.47005823364258e-06
STN,470,SSp-un6b,182305713,8.46649777832031e-06
PSTN,364,VISam5,433,8.46016043701172e-06
PVp,126,FOTU,944,8.457838013821839e-06
SCH,286,VISrl,417,8.438250402832029e-06
SCH,286,VISrl1,312782604,8.438250402832029e-06
TU,614,ORBm6b,527696977,8.42867605285644e-06
ARH,223,SSp-un5,182305705,8.39849891357422e-06
PSTN,364,VI,653,8.393832189941409e-06
AVPV,272,PGRNl,978,8.393515322875979e-06
AVPV,272,PGRN,938,8.393515322875979e-06
PSTN,364,AUDpo6b,456,8.387372827148441e-06
MPN,515,VISpm2/3,41,8.38452864990234e-06
AHN,88,ISN,106,8.36652375183105e-06
SO,390,LA,131,8.355897265625e-06
PVp,126,PSV,7,8.316645825195309e-06
MPO,523,SSp-un4,182305701,8.30765571289062e-06
SBPV,347,MGd,1072,8.30050252113342e-06
TU,614,VISa6b,312782570,8.29423275146484e-06
PVH,38,DT,75,8.28771118164062e-06
STN,470,APr,484682508,8.287037820434571e-06
AHN,88,ICB,372,8.263863159179691e-06
SO,390,PA,780,8.25183462219238e-06
SO,390,VISpm,533,8.24518759155273e-06
PVHd,63,SH,333,8.23842646484375e-06
SCH,286,IPR,607344834,8.18630402889252e-06
AVPV,272,RL,197,8.14443792114258e-06
AVPV,272,LRN,235,8.13851283934265e-06
TMv,1,das,506,8.11905625610351e-06
DMH,830,das,506,8.08083272705078e-06
SO,390,uf,850,8.05657721862793e-06
PSTN,364,VISli2/3,312782582,8.047133264160159e-06
PMv,1004,FRP6b,526322264,8.02473767681122e-06
DMH,830,ICB,372,8.02433737792969e-06
SO,390,SSp-n6a,889,8.01431479339599e-06
SO,390,PT,15,8.00037026392147e-06
PVHd,63,VISp6b,305,7.995997888183591e-06
SCH,286,LD,155,7.99434818687439e-06
AVPV,272,MDRN,395,7.96675714416504e-06
SO,390,PC5,549009223,7.95320244140625e-06
STN,470,ICB,372,7.94992401123047e-06
SBPV,347,STN,470,7.94669821777344e-06
SBPV,347,NTS,651,7.930713403320309e-06
SO,390,SSp-ul6a,945,7.909956741333009e-06
SCH,286,IAM,1120,7.89500233364105e-06
STN,470,MPN,515,7.863785217285159e-06
SO,390,DG-po,10704,7.8600489074707e-06
SCH,286,ec,579,7.85282825622558e-06
SO,390,AM,127,7.852111436080929e-06
PVp,126,ACAv6b,819,7.85198920898437e-06
PSTN,364,SSp-un6b,182305713,7.84810545654297e-06
SBPV,347,RM,206,7.83861123312749e-06
STN,470,NOD,968,7.832107781982421e-06
SO,390,MOp6b,882,7.82694100952148e-06
SO,390,AMd,1096,7.825815600585941e-06
MPN,515,Acs5,549009219,7.823364404296871e-06
SBPV,347,CUN,616,7.81416740875244e-06
AVPV,272,APr,484682508,7.80529864501953e-06
MPN,515,VISp6b,305,7.793080944824221e-06
SO,390,CEA,536,7.78076997146606e-06
SO,390,VISli1,312782578,7.739421997070309e-06
SO,390,VISli,312782574,7.739421997070309e-06
MM,491,das,506,7.69411419372558e-06
STN,470,DCO,96,7.6930767868042e-06
PVHd,63,ILA6b,1081,7.68361604697853e-06
PVHd,63,AUDv5,1023,7.68046259155273e-06
PVH,38,PYR,951,7.66894296340942e-06
PVp,126,MDRNv,1107,7.66381712646484e-06
PH,946,cuf,380,7.65789459838867e-06
PH,946,dc,514,7.65789459838867e-06
MPO,523,AP,207,7.63557034912109e-06
SO,390,IPDL,607344858,7.61634149780273e-06
MPO,523,III,35,7.604921572875971e-06
SBPV,347,SubG,321,7.601868493652341e-06
SBPV,347,SCdw,42,7.59716857299805e-06
LPO,226,LIN,203,7.5919448272705095e-06
PVH,38,cbc,744,7.578587213134759e-06
SBPV,347,ENTl2,20,7.556437564972039e-06
SCH,286,PRM,1025,7.54814105834961e-06
TMv,1,OV,763,7.52655162963867e-06
AVPV,272,ICd,820,7.52328336791992e-06
PVp,126,LING,912,7.51780645751953e-06
STN,470,IPDL,607344858,7.51096798324585e-06
STN,470,dtd,1060,7.4703397636413604e-06
SO,390,AIv2/3,694,7.46724530029297e-06
SBPV,347,VIIn,798,7.44859328460693e-06
PVp,126,PGRNd,970,7.44502662353515e-06
SBPV,347,OP,706,7.41016376953125e-06
AVPV,272,LRNm,955,7.380718161010741e-06
SBPV,347,gVIIn,1116,7.38058193359375e-06
LPO,226,gVIIn,1116,7.37294766540527e-06
PSTN,364,POR,122,7.3701360870361294e-06
SO,390,ENTm2,543,7.3698415008544906e-06
STN,470,FC,982,7.34195088119507e-06
MPN,515,PAS,859,7.33478559570312e-06
ARH,223,gVIIn,1116,7.32485250854492e-06
LPO,226,UVU,957,7.32361046142578e-06
MPO,523,FN,989,7.322192260742191e-06
ARH,223,SSp-tr6b,461,7.2959408935546904e-06
TU,614,gVIIn,1116,7.271673721313479e-06
TU,614,VISrl4,312782612,7.26865952148437e-06
ZI,797,das,506,7.24509561767578e-06
TMv,1,NR,177,7.23838682861328e-06
AVPV,272,mtg,681,7.23652259902954e-06
MPO,523,VISam4,401,7.233555615234371e-06
AVPV,272,AD,64,7.2241065765380795e-06
DMH,830,y,781,7.20524423828125e-06
SO,390,RM,206,7.190289428710941e-06
PVHd,63,VeCB,589508455,7.1814913208007795e-06
PVH,38,MOs6b,1085,7.1705602294921906e-06
AVPV,272,ASO,332,7.1671561889648405e-06
PVHd,63,VISrl6a,312782620,7.14170603637695e-06
SO,390,SSp-m2/3,657,7.12830700073242e-06
ADP,72,SMT,366,7.1251676391601595e-06
ADP,72,B,280,7.124718918609621e-06
SBPV,347,ME,10671,7.122734088134759e-06
SO,390,PHY,154,7.11249953613281e-06
SO,390,PRP,169,7.11249953613281e-06
MPN,515,AP,207,7.092165014648441e-06
AHN,88,SSp-un6b,182305713,7.090207885742191e-06
SBPV,347,PL1,171,7.0716968078613295e-06
ZI,797,OV,763,7.0660231877162995e-06
AVPV,272,LDT,162,7.03814791851044e-06
PVp,126,uf,850,7.00859859733581e-06
LM,210,cbc,744,6.99410303192139e-06
ARH,223,SSp-un6a,182305709,6.9871828735351595e-06
SO,390,TEa6b,786,6.98577185058594e-06
STN,470,VISpl,425,6.96813100224584e-06
STN,470,VISpl1,750,6.950791461181641e-06
ADP,72,LC,147,6.94283763427734e-06
ARH,223,VISli2/3,312782582,6.93673536376953e-06
MM,491,Xn,917,6.922189236450191e-06
MM,491,ts,237,6.922189236450191e-06
PVH,38,VISa6b,312782570,6.921581970214841e-06
AHN,88,VISam4,401,6.90260284423828e-06
PSTN,364,IPDM,607344854,6.8921835029602e-06
SBPV,347,MARN,307,6.888628468322749e-06
STN,470,VISrl1,312782604,6.87649687290192e-06
SO,390,AP,207,6.847099667358401e-06
MPO,523,VISpl6b,393,6.81347213134766e-06
ARH,223,NR,177,6.78230581054687e-06
AVPV,272,tspc,1043,6.7781871368408205e-06
STN,470,AUDd6a,156,6.77567777099609e-06
ADP,72,SOC,398,6.77567120936811e-06
SO,390,ILM,51,6.77367766447067e-06
MPN,515,LING,912,6.76515281982422e-06
AVPV,272,lfbst,896,6.74762092323303e-06
SBPV,347,AUDd1,527,6.7453582733154295e-06
PVp,126,VISli1,312782578,6.74351912841797e-06
PVp,126,VISli,312782574,6.74351912841797e-06
ADP,72,ORBm6a,910,6.74038006591797e-06
PVHd,63,AT,231,6.7318179260253895e-06
TU,614,AUDd4,678,6.6993623046875e-06
LPO,226,CBN,519,6.67874851512909e-06
SO,390,ACB,56,6.6672757385253895e-06
AVPV,272,AON,159,6.65521882705688e-06
TMv,1,cbc,744,6.64632303466797e-06
STN,470,AUDp6a,954,6.63600504150391e-06
MPN,515,AUDv5,1023,6.63478831286728e-06
SCH,286,IPI,607344850,6.59747346801758e-06
SCH,286,MT,58,6.59442023925781e-06
ADP,72,hc,618,6.576861164474491e-06
ADP,72,VII,661,6.56885382232666e-06
PH,946,c,164,6.56779533081055e-06
SBPV,347,IIIn,832,6.56734328308105e-06
PVp,126,RPF,549009203,6.55451203613281e-06
STN,470,AIv5,800,6.54582697753906e-06
LPO,226,SSp-m2/3,657,6.52207234973907e-06
MPO,523,IP,91,6.52015835266113e-06
SO,390,ProS,484682470,6.51151871566772e-06
STN,470,VISpor5,312782644,6.48144329833984e-06
LPO,226,LT,66,6.476632421875e-06
PVp,126,VISC5,1058,6.46635031738281e-06
ADP,72,APr,484682508,6.44100390548706e-06
ADP,72,RH,189,6.43789060058594e-06
SBPV,347,fi,603,6.4314019287109395e-06
ADP,72,ENTl3,52,6.43084027099609e-06
PVH,38,VTN,757,6.42492751300335e-06
AVPV,272,SCop,851,6.41821762695312e-06
STN,470,VISpor2/3,312782636,6.39727419433594e-06
STN,470,RSPagl2/3,965,6.394242199707029e-06
SO,390,MOs2/3,962,6.3865480890274e-06
SBPV,347,PL2/3,304,6.38477484283447e-06
SO,390,ICd,820,6.38014961547851e-06
ADP,72,VIIn,798,6.3793238769531194e-06
SO,390,SSp-n6b,929,6.37332837524414e-06
ADP,72,vhc,449,6.36102200012207e-06
ADP,72,POR,122,6.35430663146973e-06
STN,470,AOBgl,188,6.33618270263672e-06
MM,491,ISN,106,6.33210455322266e-06
SO,390,ORBl6a,440,6.32998515892029e-06
STN,470,III,35,6.3275703186035104e-06
MPN,515,VISa6b,312782570,6.312788671875e-06
PVp,126,vhc,449,6.2823554145813e-06
ARH,223,VISpm2/3,41,6.27016429443359e-06
ADP,72,SPVI,437,6.267799380493161e-06
LPO,226,NR,177,6.25649609375e-06
SCH,286,AIv2/3,694,6.25134788246155e-06
SBPV,347,BAC,287,6.24723083496094e-06
SCH,286,SCop,851,6.24353774108887e-06
AVPV,272,MDRNd,1098,6.23702947998047e-06
PSTN,364,IPDL,607344858,6.23137895812988e-06
STN,470,sctd,553,6.22315387268066e-06
MPN,515,TEa4,234,6.19936936569214e-06
LPO,226,ECU,903,6.19346885681152e-06
AVPV,272,BAC,287,6.17421533203125e-06
PVp,126,FRP2/3,667,6.17375595703125e-06
AVPV,272,RO,222,6.1697325378418e-06
PSTN,364,AUDd6b,243,6.16668708496094e-06
SCH,286,AD,64,6.15050293884277e-06
SBPV,347,XII,773,6.13786429443359e-06
SO,390,PL5,363,6.12810078125e-06
LPO,226,AMBd,939,6.0966521362304705e-06
SCH,286,EP,942,6.09335986461639e-06
ADP,72,MARN,307,6.08218421630859e-06
ADP,72,IPDL,607344858,6.08141089019775e-06
STN,470,VISpm1,805,6.05003394775391e-06
ADP,72,MEV,460,6.04616431713104e-06
MPN,515,SSp-tr6b,461,6.04186448974609e-06
TU,614,SSp-ul6b,1026,6.02749945068359e-06
TMv,1,AP,207,6.01520182342529e-06
STN,470,IPI,607344850,6.00734497070312e-06
PVH,38,GU5,187,5.99203306884766e-06
TU,614,VISal5,233,5.972126220703119e-06
ADP,72,LA,131,5.95221974639893e-06
PVHd,63,PERI2/3,888,5.94621579589844e-06
ARH,223,ACVII,576,5.9367423828125e-06
MPN,515,VPM,733,5.92492424316406e-06
STN,470,VISpm4,501,5.89629405517578e-06
LHA,194,FRP6b,526322264,5.89536214599609e-06
SBPV,347,y,781,5.88276940917969e-06
SCH,286,AON,159,5.86143688354492e-06
SBPV,347,mtg,681,5.85685172252655e-06
MPN,515,SSp-ll2/3,113,5.849466516113279e-06
LPO,226,AIv6b,699,5.84543681640625e-06
PVHd,63,SSp-tr6a,9,5.84434520263672e-06
AVPV,272,VNC,701,5.83830336896777e-06
PVp,126,ACAd6b,927,5.81617678222656e-06
SBPV,347,TEa6a,729,5.8116963806152294e-06
MPN,515,PGRNd,970,5.80213562440872e-06
LM,210,FRP6b,526322264,5.77952637329101e-06
AHN,88,das,506,5.77213569946289e-06
SUM,525,III,35,5.76552186584473e-06
PVp,126,AUDpo,1027,5.7537282875061e-06
PVp,126,AUDpo1,696,5.7537282875061e-06
MPN,515,AId5,1101,5.75328846435547e-06
PVp,126,PYR,951,5.74482692022324e-06
STN,470,RSPagl6a,906,5.73493559570312e-06
SO,390,SOCl,114,5.70706908874512e-06
SUM,525,FOTU,944,5.678116650390619e-06
STN,470,SSp-ll4,1094,5.67532398834228e-06
SCH,286,AAA,23,5.64375698547363e-06
AVPV,272,DEC,936,5.61072280883789e-06
PVH,38,VISpor4,312782640,5.60955612792969e-06
AVPV,272,PERI1,540,5.6048282440185505e-06
AVPV,272,PERI,922,5.6048282440185505e-06
ADP,72,NTB,642,5.59939006347656e-06
PVHd,63,IP,91,5.58836745605469e-06
AVPV,272,LGd,170,5.58461881684735e-06
AVPV,272,LGd-co,496345668,5.56902488250732e-06
SCH,286,SSp-tr1,1006,5.5473646484375e-06
SCH,286,SSp-tr,361,5.5473646484375e-06
SCH,286,LGv,178,5.54184497070312e-06
SCH,286,GENv,1014,5.54184497070312e-06
SBPV,347,ACAd6a,919,5.54054161376953e-06
ADP,72,MT,58,5.49140149841309e-06
SBPV,347,RR,246,5.48528449859619e-06
AVPV,272,or,484682520,5.4501407409668e-06
SBPV,347,CL,575,5.40215908203125e-06
AVPV,272,GU2/3,180,5.37897139360905e-06
SO,390,VISpm1,805,5.37233542747497e-06
MM,491,cbc,744,5.34996259765625e-06
LPO,226,SSp-m5,974,5.34264011230469e-06
STN,470,MMm,606826651,5.340028463745121e-06
LPO,226,PBG,874,5.3385491401672405e-06
PSTN,364,TRS,581,5.32111812438965e-06
LPO,226,AMBv,143,5.30672751464844e-06
STN,470,ORBm2/3,582,5.3044282470703106e-06
MPN,515,VISli6b,312782598,5.2838161865234394e-06
STN,470,AUDv6b,598,5.28256845703125e-06
STN,470,ASO,332,5.269899755859369e-06
MPN,515,VISC6b,849,5.22821566162109e-06
SBPV,347,ENTm6,743,5.227926309204099e-06
STN,470,moV,93,5.22647087402344e-06
AVPV,272,SSp-ll,337,5.20893219223022e-06
AVPV,272,SSp-ll1,1030,5.20893219223022e-06
SUM,525,ISN,106,5.20466476745605e-06
SO,390,IF,12,5.18637021789551e-06
ADP,72,GPe,1022,5.16195650608539e-06
PVp,126,dscp,812,5.159754047966e-06
STN,470,ACAd6b,927,5.13048422851562e-06
SBPV,347,FRP2/3,667,5.0998588546752895e-06
SCH,286,IPL,607344846,5.07090409851074e-06
PSTN,364,LAV,209,5.05658048095703e-06
STN,470,vVIIIn,413,5.03734402374029e-06
ADP,72,AOB,151,5.03655535265207e-06
SO,390,LP,218,5.02182454528808e-06
AVPV,272,NOT,628,5.01872789030075e-06
MPN,515,LAV,209,5.00774945678711e-06
PVHd,63,ECT6b,1045,5.0040047729492205e-06
PVp,126,cbc,744,4.99496800537109e-06
PVHd,63,lotd,538,4.9885048294067395e-06
SBPV,347,AUDpo6a,249,4.97183685913086e-06
MPO,523,SSs4,1035,4.97145643920898e-06
PVp,126,CBN,519,4.970371409702299e-06
AVPV,272,VISrl,417,4.96677152240276e-06
AVPV,272,VISrl1,312782604,4.96677152240276e-06
SO,390,PCN,907,4.96153479156494e-06
SCH,286,EPv,966,4.93892331142425e-06
SCH,286,NLOT3,1139,4.9241946472168e-06
PVp,126,VeCB,589508455,4.92180595703125e-06
ARH,223,ICB,372,4.92177263851166e-06
AVPV,272,MMp,606826655,4.91198105926514e-06
PVp,126,GU4,148,4.8883436584472605e-06
SBPV,347,SSp-un1,182305693,4.87942465057373e-06
SBPV,347,IMD,59,4.84881329574585e-06
TU,614,VISli5,312782590,4.83988468017578e-06
AVPV,272,IO,83,4.82281812133789e-06
SCH,286,MY-sat,379,4.819984972381591e-06
SCH,286,RPA,230,4.819984972381591e-06
AVPV,272,PP,1044,4.81673588867187e-06
PVHd,63,MOp6b,882,4.80603269042969e-06
SBPV,347,BMAp,334,4.79746187744141e-06
SO,390,VISpl2/3,269,4.793545227050779e-06
SCH,286,V4r,153,4.78979665527344e-06
SCH,286,V4,145,4.78979665527344e-06
SBPV,347,VISal1,1074,4.78223008022308e-06
ADP,72,POL,1029,4.77539004516601e-06
SO,390,SCdg,26,4.7724669128418e-06
TU,614,VISl4,573,4.77095540161133e-06
PSTN,364,PDTg,599626927,4.75889460220337e-06
STN,470,SBPV,347,4.7550384765625e-06
PSTN,364,ICB,372,4.750836810302729e-06
AVPV,272,VENT,637,4.72519095230102e-06
SBPV,347,DCO,96,4.72415133972168e-06
SCH,286,act,908,4.72389451141357e-06
SO,390,DMH,830,4.70332275085449e-06
SO,390,stc,484682528,4.70205961914062e-06
PH,946,cbc,744,4.70149796142578e-06
LPO,226,LING,912,4.68700817184448e-06
PSTN,364,VTN,757,4.6852667038321504e-06
SO,390,SLC,350,4.68080216064453e-06
AVPV,272,cing,940,4.66948379411697e-06
ARH,223,VISpl2/3,269,4.66158637504578e-06
MPO,523,c,164,4.65220741271973e-06
LPO,226,SSp-m6b,2,4.65002642822266e-06
SCH,286,CL,575,4.62947478027344e-06
MPN,515,lotd,538,4.62877046508789e-06
ZI,797,c,164,4.61466651611328e-06
SO,390,ECT6a,977,4.6129172424316395e-06
ADP,72,AOBgl,188,4.605067268371579e-06
SBPV,347,PCG,898,4.5986980758667e-06
SCH,286,PFL,1041,4.5956150894165e-06
SBPV,347,scp,326,4.58648852539062e-06
SCH,286,VISal1,1074,4.58501051025391e-06
SCH,286,VISal,402,4.58501051025391e-06
LPO,226,DT,75,4.58474284057617e-06
SO,390,CEAm,559,4.57486478271484e-06
SO,390,FC,982,4.55964121465683e-06
LPO,226,SUV,217,4.558725946044921e-06
SO,390,SSs6b,893,4.5579917843818705e-06
SO,390,df,530,4.5517946472168e-06
SCH,286,OV,763,4.5143688934326204e-06
MPN,515,VISam6b,441,4.5125180847168e-06
PVH,38,AOBmi,204,4.50448044281006e-06
PVH,38,GU6a,638,4.46845995483398e-06
SCH,286,LA,131,4.46700556640625e-06
PVHd,63,LING,912,4.45146607055664e-06
SBPV,347,IA,1105,4.439775634765619e-06
PSTN,364,SOCm,105,4.433579530334471e-06
SUM,525,y,781,4.43176558227539e-06
TU,614,VISam6b,441,4.4276189453125e-06
SO,390,MOs6b,1085,4.41197626953125e-06
TU,614,RSPd6b,330,4.40959685058594e-06
STN,470,NR,177,4.40582435302734e-06
PVHd,63,ORBl6b,488,4.4023954895019505e-06
PVHd,63,SG,318,4.3819024597168e-06
SUM,525,ts,237,4.37501063842773e-06
SUM,525,Xn,917,4.37501063842773e-06
STN,470,VMPO,576073699,4.36994325609207e-06
PVp,126,PC5,549009223,4.364156483459471e-06
PMv,1004,gVIIn,1116,4.3394122535705595e-06
MPO,523,AUDp6b,1005,4.33340250854492e-06
AVPV,272,uf,850,4.33220584564209e-06
SO,390,x,765,4.32829228527546e-06
PVH,38,AUDp2/3,251,4.30401656494141e-06
LPO,226,DN,846,4.29433380126953e-06
PVp,126,IO,83,4.29322641143799e-06
SUM,525,UVU,957,4.29002979621887e-06
PVH,38,ICB,372,4.27570354309082e-06
SCH,286,LSc,250,4.2584867004394504e-06
AVPV,272,CA2,423,4.25329940414429e-06
PMv,1004,c,164,4.24459000854492e-06
PVH,38,c,164,4.24234577026367e-06
PVH,38,VISl6a,74,4.22394863891602e-06
PVp,126,dc,514,4.21559386825561e-06
PVp,126,cuf,380,4.21559386825561e-06
SBPV,347,CM,599,4.21202821655273e-06
PSTN,364,IntG,563807439,4.20801077880859e-06
SO,390,IA,1105,4.2066511962890605e-06
PVH,38,df,530,4.19368402099609e-06
PSTN,364,IGL,27,4.1912921698152996e-06
PVp,126,AOBmi,204,4.181719635009761e-06
ADP,72,ORBl1,448,4.17926292457581e-06
ADP,72,ORBl,723,4.17926292457581e-06
SCH,286,MOs2/3,962,4.16057552490234e-06
PVH,38,VISC2/3,1106,4.15819999389648e-06
TU,614,SSp-ll6b,510,4.1542586139679e-06
AHN,88,gVIIn,1116,4.15216779304147e-06
MPN,515,VISp5,778,4.15164373168945e-06
ADP,72,BLAa,303,4.14220112304687e-06
AVPV,272,EW,975,4.1378463317871105e-06
AVPV,272,SSp-tr1,1006,4.12277426719665e-06
AVPV,272,SSp-tr,361,4.12277426719665e-06
STN,470,gVIIn,1116,4.11074133758545e-06
SBPV,347,B,280,4.09677862548828e-06
SCH,286,SNr,381,4.08716734008789e-06
PVHd,63,PERI5,692,4.0871027404785105e-06
SBPV,347,APr,484682508,4.08310810699463e-06
SO,390,RSPagl2/3,965,4.05882567739487e-06
SBPV,347,PN,607344830,4.043005282592769e-06
MPO,523,LGd-sh,496345664,4.02919292907715e-06
PVHd,63,AUDpo5,791,4.0281558183073995e-06
PSTN,364,VISpm5,565,4.0152948913574205e-06
PVp,126,TEa5,289,3.9801255420208e-06
PVHd,63,BA,292,3.97724489898682e-06
SBPV,347,CENT2,976,3.95885083312988e-06
AVPV,272,LD,155,3.9585720793418605e-06
TU,614,VISpm6b,469,3.95583872680664e-06
AVPV,272,VISli1,312782578,3.9532242370605496e-06
AVPV,272,VISli,312782574,3.9532242370605496e-06
PVH,38,GU4,148,3.94742911376953e-06
MPN,515,SubG,321,3.92858935546875e-06
PVH,38,MOp2/3,943,3.92067964172363e-06
TU,614,das,506,3.89856201400757e-06
AVPV,272,PARN,852,3.89456779174805e-06
PVH,38,VISpl2/3,269,3.88645067138672e-06
SBPV,347,AOBgl,188,3.87899618301392e-06
PVHd,63,GU6b,662,3.87253244628906e-06
AVPV,272,MEV,460,3.84678995056152e-06
PVHd,63,SSp-tr6b,461,3.82700168457031e-06
MPO,523,SSp-n4,654,3.82109590454102e-06
SBPV,347,RSPagl2/3,965,3.81286506195068e-06
STN,470,IPRL,607344862,3.80887663421631e-06
SO,390,SSp-n2/3,838,3.80726620483398e-06
ADP,72,STN,470,3.7980555267334e-06
PSTN,364,VISl2/3,973,3.78398402709961e-06
MPN,515,VISpl6b,393,3.7802049499511704e-06
AVPV,272,P5,549009215,3.77161978149414e-06
PSTN,364,RSPagl6b,279,3.75395866699219e-06
STN,470,AP,207,3.74170796837807e-06
STN,470,ILA6b,1081,3.7346553466796897e-06
PSTN,364,VISa6a,312782566,3.72981875e-06
PVHd,63,FRP6a,526157196,3.7230396789550795e-06
AVPV,272,ICe,828,3.7114874145507796e-06
AVPV,272,SLC,350,3.70077584228516e-06
ADP,72,dhc,443,3.6952625946044898e-06
AVPV,272,SLD,358,3.6922558715820297e-06
PVH,38,VISC6a,857,3.6703415195465105e-06
AVPV,272,PPY,1069,3.6531530513763398e-06
PVp,126,cic,633,3.6371461242675797e-06
PVp,126,RSPagl5,774,3.63491325073242e-06
STN,470,VISli,312782574,3.62900044250488e-06
STN,470,VISli1,312782578,3.62900044250488e-06
AVPV,272,MV,202,3.6235526168823195e-06
SBPV,347,IPL,607344846,3.61940022277832e-06
SCH,286,VISam,394,3.6166213928222703e-06
SCH,286,VISam1,281,3.6166213928222703e-06
MPO,523,SSp-n6b,929,3.6062435852050797e-06
SBPV,347,BLAv,451,3.5712271832943e-06
SBPV,347,SSp-un4,182305701,3.5517943947002297e-06
STN,470,AUDpo6a,249,3.5475285217285203e-06
PVH,38,gVIIn,1116,3.53490139160156e-06
STN,470,LGd-sh,496345664,3.52837114868164e-06
SO,390,VISpm2/3,41,3.52688505859375e-06
STN,470,AIv6b,699,3.5120881591796897e-06
STN,470,x,765,3.5077796119689904e-06
SBPV,347,P5,549009215,3.5017103515625e-06
AVPV,272,LAT,138,3.4851183643341105e-06
PVp,126,PERI6b,368,3.4699333251953102e-06
SBPV,347,AT,231,3.46583379211426e-06
SCH,286,NLOT2,268,3.4502923522949204e-06
SCH,286,AN,1017,3.44967199405432e-06
SCH,286,ANcr1,1056,3.44745236206055e-06
TMv,1,GR,1039,3.4452351908233004e-06
SBPV,347,IPA,607344842,3.42569156494141e-06
SO,390,ADP,72,3.41172309570312e-06
MPN,515,FRP6a,526157196,3.4028382568359403e-06
PVH,38,FC,982,3.38919143981934e-06
SBPV,347,AUDv6a,520,3.3868274230957e-06
